text,label,
HOW VERB PRON VERB DET NOUN ADP PROPN,DIFFICULT
WHAT AUX DET ADJ NOUN PART VERB DET ADJ PROPN PROPN PROPN NOUN,DIFFICULT
PROPN PROPN VERB ADJ NOUN CCONJ WHAT ADJ NOUN PART VERB DET NOUN ADP NOUN,DIFFICULT
WHICH NOUN AUX VERB PART VERB SCONJ PRON AUX NOUN ADP DET NOUN ADP NOUN,DIFFICULT
DET NOUN VERB ADP NOUN ADP DET NOUN ADP NOUN AUX WHAT NOUN,DIFFICULT
WHAT NOUN ADP NOUN AUX VERB PART VERB DET PROPN PROPN CCONJ NOUN ADP DET PROPN,DIFFICULT
NOUN ADP DET NOUN VERB ADV AUX VERB ADP WHAT NOUN NOUN,EASY
PROPN VERB SCONJ DET NOUN AUX ADV VERB PART VERB DET NOUN VERB WHICH ADP DET VERB NOUN WHAT PROPN VERB,EASY
WHAT NOUN ADP NOUN VERB AUX PART VERB ADP VERB NOUN,DIFFICULT
WHAT AUX NUM NOUN DET VERB AUX VERB ADP NOUN ADP NOUN,DIFFICULT
VERB NUM ADP DET NOUN ADP DET ADP DET PROPN NOUN NOUN,EASY
WHICH NOUN ADP NOUN ADV VERB DET NOUN ADP DET NOUN CCONJ DET NOUN,EASY
WHICH VERB DET NOUN DET AUX PART DET NOUN,DIFFICULT
WHO VERB DET NOUN ADP DET PROPN ADP DET NUM PART,EASY
WHO VERB PART VERB NOUN NOUN,DIFFICULT
HOW ADJ NOUN AUX VERB ADP DET PROPN,EASY
DET ADJ NOUN ADP DET PROPN PROPN ADP PROPN AUX VERB ADP WHAT NOUN,EASY
WHAT NOUN ADP ADJ NOUN VERB PRON ADJ PART VERB DET NOUN PART VERB NOUN ADP DET NOUN NOUN CCONJ PROPN NOUN NOUN NOUN ADP DET NOUN,DIFFICULT
WHO VERB DET NOUN PROPN PROPN,EASY
WHY AUX DET NOUN VERB PROPN PROPN,EASY
PROPN VERB PRON VERB VERB DET NOUN ADP DET ADV ADJ PART VERB NOUN PRON VERB ADJ ADJ NOUN VERB DET ADJ NOUN CCONJ ADJ ADJ NOUN VERB DET ADJ NOUN ADJ NOUN PRON VERB NUM ADJ NOUN ADP ADJ ADJ NOUN WHICH ADP DET VERB AUX DET NOUN VERB,DIFFICULT
WHAT NOUN AUX ADV ADJ NOUN VERB SCONJ,EASY
WHICH NOUN ADV VERB DET ADP DET VERB NOUN NOUN NOUN NOUN PROPN PROPN PROPN NOUN,DIFFICULT
WHAT ADJ ADJ NOUN AUX VERB ADP PROPN,EASY
WHAT NOUN ADP NOUN AUX PART VERB DET NOUN VERB ADP DET ADJ NOUN PROPN,DIFFICULT
WHAT AUX DET NOUN VERB ADP PART VERB NOUN,DIFFICULT
HOW AUX DET PROPN PROPN PROPN VERB ADJ PROPN ADP NUM,EASY
WHAT AUX NUM NOUN VERB ADP DET PROPN NOUN DET AUX VERB ADP NOUN ADJ,DIFFICULT
NOUN DET VERB NOUN PART VERB DET NOUN PRON VERB PART VERB AUX VERB SCONJ,EASY
DET NOUN ADP PROPN AUX VERB ADP WHAT NOUN ADP DET PROPN PROPN,EASY
WHAT AUX VERB ADP PROPN PART PROPN,DIFFICULT
WHICH NOUN ADV VERB WHY DET NOUN ADP DET NOUN VERB SCONJ DET NOUN VERB ADP NOUN,DIFFICULT
WHAT AUX PROPN PROPN VERB DET NOUN NOUN,EASY
WHAT ADJ NOUN AUX VERB PART VERB DET NOUN VERB,DIFFICULT
WHAT NOUN ADP NOUN VERB VERB WHAT VERB PRON VERB,EASY
WHAT AUX DET ADV ADV VERB NOUN NOUN ADP DET ADJ NOUN,DIFFICULT
WHICH NOUN VERB ADJ NOUN,DIFFICULT
WHAT ADJ NOUN VERB DET NOUN ADP DET PROPN,DIFFICULT
WHAT AUX DET ADJ NUM NOUN ADV VERB ADP ADJ NOUN,DIFFICULT
WHAT NOUN ADP NOUN AUX VERB ADP PROPN,DIFFICULT
WHAT AUX NUM ADJ NOUN VERB ADP DET ADJ NOUN,EASY
WHICH NOUN VERB ADV AUX ADV ADJ ADP PRON VERB PART VERB DET NOUN NOUN,EASY
WHAT NOUN AUX VERB SCONJ DET NOUN ADP DET PUNCT NUM ADJ PROPN PROPN,DIFFICULT
WHICH NOUN VERB DET NOUN NOUN ADP DET NOUN,DIFFICULT
WHAT AUX NOUN NOUN ADV VERB SCONJ DET NOUN ADP,DIFFICULT
WHAT AUX PROPN NOUN VERB SCONJ WHEN VERB ADP NOUN,EASY
WHO ADV VERB DET ADJ NOUN NOUN,DIFFICULT
WHAT ADJ NOUN AUX VERB PART VERB DET NOUN,DIFFICULT
WHICH NOUN AUX VERB ADP VERB DET NOUN ADP DET ADJ NOUN PART VERB DET NOUN ADP PROPN,DIFFICULT
WHICH ADP DET VERB NOUN ADV VERB WHY NOUN ADV VERB ADP DET NOUN NOUN,DIFFICULT
WHICH NOUN ADP NOUN VERB PART VERB NOUN SCONJ VERB CCONJ AUX VERB,DIFFICULT
VERB PRON VERB DET ADJ NOUN VERB ADP PROPN,EASY
VERB ADP ADJ NOUN ADP DET NOUN WHICH AUX DET ADJ NOUN ADP DET PROPN,DIFFICULT
WHICH NOUN VERB PROPN SCONJ DET ADV ADJ ADJ NOUN ADP NOUN NOUN ADP DET PROPN,EASY
WHAT NOUN AUX PROPN ADJ NOUN VERB PART AUX AUX VERB ADP,EASY
WHERE AUX PROPN VERB ADP NOUN NOUN ADP NUM,DIFFICULT
WHAT AUX DET NOUN NOUN VERB PART VERB NOUN NOUN,DIFFICULT
WHAT AUX DET ADJ NOUN VERB ADP DET ADJ NOUN,DIFFICULT
WHAT PROPN VERB ADP ADP PROPN ADV VERB DET ADJ NOUN ADP DET NOUN,EASY
WHAT NOUN AUX VERB ADV ADV SCONJ NUM,DIFFICULT
WHAT NOUN AUX ADV ADJ PART VERB NOUN PART VERB NOUN,DIFFICULT
DET NOUN VERB ADP DET VERB NOUN VERB AUX VERB ADP DET NOUN ADP DET NOUN DET VERB NOUN WHICH NOUN ADP DET NOUN AUX ADV ADJ ADP DET NOUN ADP DET VERB NOUN,DIFFICULT
WHAT NOUN ADP NOUN VERB HOW NOUN ADP NOUN VERB ADP NOUN,DIFFICULT
WHAT AUX NOUN VERB ADP,EASY
SCONJ DET NOUN ADP NOUN AUX DET ADJ WHAT VERB DET ADJ NOUN,EASY
WHICH ADP DET VERB NOUN ADV VERB DET NOUN ADP ADJ NOUN ADP DET NOUN,DIFFICULT
PROPN VERB NOUN ADP WHICH NOUN ADP PROPN NOUN ADP NUM,DIFFICULT
WHAT VERB NOUN ADJ NOUN,EASY
ADP WHICH NOUN ADP DET PROPN PROPN AUX PROPN VERB DET NOUN PROPN PART VERB ADP PROPN,DIFFICULT
WHAT AUX NOUN VERB SCONJ WHEN PRON AUX VERB ADP ADJ ADJ,EASY
WHAT AUX VERB PART VERB DET NOUN ADP DET ADJ NOUN,DIFFICULT
HOW ADJ ADP DET ADJ NOUN VERB SCONJ ADJ ADP NUM,EASY
WHO VERB DET NOUN ADP DET ADJ NOUN,DIFFICULT
DET NOUN AUX NOUN CCONJ VERB ADV DET NOUN PART VERB NOUN WHAT AUX DET NOUN ADV ADJ PART AUX VERB SCONJ,DIFFICULT
WHAT AUX VERB ADP NOUN CCONJ VERB ADP ADJ NOUN,DIFFICULT
WHAT NOUN VERB PROPN NOUN ADP NUM,DIFFICULT
WHICH ADP DET VERB DET NOUN NOUN,DIFFICULT
WHAT NOUN AUX ADV VERB ADP NOUN ADP ADJ NOUN,DIFFICULT
WHAT NOUN NOUN VERB ADJ NOUN,DIFFICULT
WHAT ADJ NOUN AUX VERB ADP NOUN ADP DET PROPN PROPN ADJ NOUN,DIFFICULT
WHAT NOUN ADP NOUN VERB ADV VERB ADV VERB NOUN,DIFFICULT
WHAT AUX VERB PART VERB DET NOUN ADP ADJ NOUN AUX VERB,DIFFICULT
WHERE ADV AUX PROPN PROPN VERB ADP PROPN PROPN,EASY
WHAT AUX DET NOUN PROPN NOUN VERB ADP DET NOUN NOUN,DIFFICULT
WHO VERB PROPN PROPN ADP DET NUM,DIFFICULT
ADP WHAT NOUN AUX DET PROPN PROPN PROPN VERB NOUN ADP DET NOUN,DIFFICULT
WHAT NOUN AUX ADV VERB PART VERB PROPN PART,DIFFICULT
HOW AUX NOUN NOUN ADP PROPN VERB SCONJ,DIFFICULT
WHAT AUX DET ADJ NOUN VERB PART VERB NOUN ADP DET NOUN,DIFFICULT
WHAT AUX PART ADV VERB DET NOUN ADP DET NOUN NOUN,EASY
ADV ADV HOW ADJ NOUN AUX VERB ADP DET DET PROPN NOUN,DIFFICULT
WHAT AUX DET NOUN ADP NOUN AUX VERB PART VERB,DIFFICULT
WHAT NOUN ADP DET NOUN AUX VERB ADP ADJ NOUN ADP DET NOUN,DIFFICULT
WHAT AUX NOUN VERB ADP,DIFFICULT
DET NOUN AUX AUX VERB ADP ADJ SCONJ DET NOUN PART VERB NOUN HOW AUX DET NOUN ADV ADV VERB DET NOUN,DIFFICULT
DET NOUN VERB DET NOUN DET VERB NOUN NOUN WHAT AUX DET NOUN VERB,DIFFICULT
WHO VERB ADJ NOUN PART VERB HOW NOUN VERB NOUN,DIFFICULT
HOW ADJ NOUN AUX PROPN PROPN VERB PART AUX,DIFFICULT
WHEN AUX NOUN NOUN VERB SCONJ VERB NOUN,EASY
DET ADJ NOUN PART VERB ADJ PUNCT NOUN ADJ PUNCT NOUN WHAT AUX,DIFFICULT
WHICH NOUN AUX ADV VERB PART VERB DET NOUN ADP NOUN SCONJ PRON VERB ADP DET NOUN,DIFFICULT
WHO AUX DET ADJ NOUN PART VERB NOUN SCONJ DET ADJ NOUN,DIFFICULT
WHAT VERB SCONJ PRON AUX DET ADJ NOUN ADP NOUN CCONJ NOUN,DIFFICULT
WHAT NOUN AUX VERB ADP DET ADJ NOUN NOUN,EASY
WHAT NOUN VERB DET PROPN PROPN NOUN,DIFFICULT
WHY AUX PROPN VERB DET PROPN ADV PUNCT ADJ NOUN ADP DET NOUN,EASY
WHAT NOUN ADV VERB DET ADJ NOUN ADP NOUN,DIFFICULT
WHAT AUX NOUN VERB SCONJ NOUN CCONJ NOUN NOUN,DIFFICULT
WHAT AUX DET NOUN ADP ADJ NOUN ADP PROPN VERB SCONJ,EASY
WHAT VERB VERB NOUN PART VERB ADP DET NOUN DET VERB PART VERB ADJ NOUN,EASY
VERB DET NOUN ADV PART VERB DET NOUN DET ADJ NOUN AUX VERB ADP ADJ NOUN VERB ADP ADJ NOUN NOUN CCONJ NOUN DET ADP DET NOUN AUX DET ADJ NOUN DET VERB ADP DET NOUN ADP DET ADJ NOUN WHICH NOUN AUX VERB ADP NOUN,DIFFICULT
WHAT AUX ADJ NOUN VERB PART VERB DET NOUN ADJ NOUN,DIFFICULT
WHAT AUX VERB ADP NOUN,DIFFICULT
WHAT AUX DET NOUN ADP DET ADJ NOUN DET VERB DET PROPN VERB ADV ADP DET ADV ADJ NOUN ADP NOUN CCONJ NOUN,EASY
WHAT VERB PROPN ADP DET ADJ NOUN ADP NOUN,EASY
WHAT NOUN AUX VERB ADP DET PROPN ADP PROPN ADP NUM ADP PROPN PROPN,EASY
ADP WHAT NOUN AUX PROPN VERB SCONJ ADJ NOUN AUX ADJ PART DET NOUN CCONJ VERB NOUN,DIFFICULT
HOW AUX VERB NOUN VERB ADP NOUN NOUN NOUN,DIFFICULT
DET ADJ NOUN VERB WHAT NOUN ADP NOUN,DIFFICULT
WHERE AUX PRON ADJ PART VERB DET NOUN ADP NOUN ADP,EASY
WHAT AUX DET NOUN NOUN SCONJ ADV ADV VERB DET ADJ NOUN NOUN,DIFFICULT
WHAT NOUN AUX VERB PART VERB DET NOUN ADP DET ADJ NOUN ADP PROPN,DIFFICULT
HOW ADJ NOUN ADP NOUN AUX AUX VERB ADP DET PROPN NOUN,EASY
WHO VERB PART VERB WHAT AUX VERB VERB SCONJ PUNCT DET PROPN,DIFFICULT
WHAT NOUN VERB DET ADJ NOUN,EASY
WHAT AUX PROPN VERB PART VERB NOUN ADP DET NOUN,DIFFICULT
DET NOUN VERB DET ADJ NOUN PART VERB NUM NOUN ADP NOUN ADP NUM PUNCT PROPN ADP DET NOUN NOUN ADP NOUN DET NOUN VERB DET NOUN ADP DET NOUN DET NOUN ADP PRON VERB WHICH VERB DET ADP DET NOUN VERB DET ADV ADJ NOUN PART VERB,DIFFICULT
WHICH NOUN AUX DET ADV ADJ NOUN PART VERB DET NOUN ADP DET PROPN CCONJ DET ADJ NOUN NOUN,DIFFICULT
DET NOUN VERB DET ADJ NOUN DET NOUN VERB SCONJ DET NOUN NOUN ADP WHICH DET NOUN VERB VERB ADJ WHAT AUX DET NOUN ADP DET ADJ NOUN VERB ADP DET NOUN,DIFFICULT
WHY VERB ADJ NOUN AUX ADJ PART VERB ADP DET NOUN NOUN,EASY
WHOSE NOUN AUX PROPN VERB PART VERB ADJ PROPN,DIFFICULT
WHICH NOUN AUX VERB SCONJ DET NOUN CCONJ NOUN NOUN ADP NUM,DIFFICULT
WHAT AUX DET ADJ NOUN ADP DET NOUN PART VERB DET NOUN ADP DET NOUN,DIFFICULT
HOW AUX DET ADJ NOUN VERB ADP NOUN,DIFFICULT
WHAT AUX DET NOUN VERB ADP NOUN DET VERB ADJ NOUN PART VERB NOUN,DIFFICULT
WHO VERB PRON VERB PROPN PART VERB,EASY
NOUN ADP NOUN AUX DET ADV ADJ NOUN ADP VERB DET NOUN ADP WHOSE NOUN,EASY
WHO VERB SCONJ DET VERB NOUN NOUN NOUN AUX PART VERB ADJ,DIFFICULT
ADP WHAT NOUN AUX ADJ NOUN VERB ADP NOUN,DIFFICULT
HOW ADJ ADJ NOUN AUX VERB ADP PROPN,EASY
WHAT AUX NUM ADJ NOUN VERB ADP DET ADJ NOUN,DIFFICULT
NOUN ADP WHAT VERB AUX VERB PART VERB NOUN CCONJ NOUN,DIFFICULT
DET PROPN PROPN PROPN VERB PROPN ADP WHAT NOUN,DIFFICULT
DET NOUN AUX VERB ADP VERB NOUN WHAT ADV VERB DET NOUN,EASY
WHY AUX NOUN VERB ADJ ADJ NOUN SCONJ DET NOUN AUX VERB CCONJ ADV VERB ADP NOUN,DIFFICULT
AUX NOUN NOUN ADP PROPN ADV VERB ADP DET ADJ CCONJ ADJ NOUN,EASY
ADJ NOUN NOUN AUX VERB ADP ADP WHICH NOUN PART VERB ADJ NOUN,EASY
WHAT AUX DET PROPN NOUN DET VERB DET PROPN NOUN SCONJ PRON AUX NOUN,DIFFICULT
DET NOUN VERB PART VERB DET NOUN NOUN PART VERB DET NOUN ADP NOUN NOUN ADP DET NOUN NOUN ADP DET NOUN WHICH NOUN VERB AUX ADJ ADP DET NOUN,DIFFICULT
WHAT VERB VERB NOUN AUX VERB ADP ADJ NOUN,DIFFICULT
WHAT NOUN AUX PROPN VERB ADP NOUN PART VERB DET NOUN,DIFFICULT
WHAT AUX ADJ ADJ NOUN VERB ADP DET VERB NOUN PART VERB NOUN,DIFFICULT
WHAT AUX DET NOUN ADP VERB NOUN ADP NOUN,DIFFICULT
WHICH NOUN AUX VERB ADP DET ADJ NOUN,EASY
WHAT ADJ NOUN VERB NOUN ADP DET NOUN ADP DET NOUN,DIFFICULT
WHERE AUX PROPN VERB ADP DET NUM PROPN ADP PROPN PROPN,DIFFICULT
WHICH PROPN PROPN NOUN VERB DET NOUN NOUN NOUN VERB NOUN NOUN ADP NUM,DIFFICULT
WHERE AUX NOUN VERB AUX VERB ADP NOUN,DIFFICULT
ADP WHAT AUX DET NOUN VERB DET NOUN NOUN,DIFFICULT
WHICH ADJ NOUN NOUN AUX VERB ADV SCONJ NOUN,DIFFICULT
SCONJ WHEN AUX PROPN PROPN AUX VERB ADP NOUN CCONJ NOUN,DIFFICULT
WHAT NOUN VERB VERB DET ADJ ADJ NOUN,DIFFICULT
ADP ADP WHAT NOUN AUX NOUN NOUN ADV ADV VERB SCONJ DET NOUN NOUN ADP VERB NOUN,DIFFICULT
WHAT NOUN AUX AUX VERB SCONJ DET NOUN ADP DET NOUN ADP ADJ NOUN ADP PROPN,DIFFICULT
WHEN AUX DET NOUN VERB ADV SCONJ DET NOUN ADP DET ADJ NOUN,EASY
WHAT AUX PROPN PART VERB DET NOUN,DIFFICULT
WHAT NOUN ADP NOUN AUX DET PROPN PROPN PROPN PART VERB ADP,DIFFICULT
WHAT NOUN AUX ADV VERB ADP ADJ,DIFFICULT
WHAT AUX DET ADJ PROPN PROPN NOUN VERB ADP,DIFFICULT
WHO ADP DET NOUN ADP DET NOUN NOUN VERB PART VERB DET NOUN ADJ ADJ NOUN,DIFFICULT
WHAT NOUN NOUN AUX PRON VERB ADP DET NOUN PART VERB DET ADP DET NOUN CCONJ NOUN NOUN WHEN VERB ADP DET NOUN ADP PROPN,DIFFICULT
WHO AUX ADP NOUN ADP DET NOUN VERB PROPN,EASY
WHAT NOUN VERB PROPN NOUN AUX VERB ADP DET NOUN ADP ADJ NOUN,DIFFICULT
WHO VERB DET PROPN PROPN,EASY
WHAT ADJ PROPN NOUN VERB ADV ADV,DIFFICULT
WHAT NOUN AUX ADJ ADP VERB NOUN ADP NOUN CCONJ NOUN NOUN,EASY
NOUN AUX ADV VERB ADP VERB WHICH NOUN,DIFFICULT
WHAT NOUN AUX VERB ADP NOUN PART VERB DET ADJ ADJ NOUN,DIFFICULT
WHAT NOUN AUX PROPN DET ADJ PART VERB ADP NOUN NOUN,DIFFICULT
PROPN AUX PART VERB ADP PUNCT PROPN PUNCT CCONJ WHAT PROPN NOUN PUNCT PRON,EASY
WHAT NOUN VERB DET NOUN,DIFFICULT
ADJ NOUN VERB ADV AUX VERB ADP WHOM,DIFFICULT
WHAT NOUN ADP NOUN AUX VERB PART VERB PROPN ADP DET ADJ NOUN ADP PROPN,DIFFICULT
WHAT NOUN AUX VERB ADP ADP DET ADJ NOUN ADP DET NOUN,EASY
WHAT NOUN AUX PROPN VERB PART VERB DET ADJ PROPN PROPN,DIFFICULT
WHO VERB VERB DET NOUN PART VERB NOUN,DIFFICULT
WHICH ADJ ADP DET NOUN VERB VERB DET NOUN ADP ADJ PUNCT,DIFFICULT
WHEN AUX NOUN VERB PART VERB ADJ NOUN,DIFFICULT
WHAT AUX DET NOUN NOUN VERB SCONJ,EASY
HOW AUX NOUN NOUN VERB ADP PUNCT ADJ PUNCT NOUN PUNCT CCONJ PUNCT ADJ PUNCT,DIFFICULT
WHAT AUX DET NOUN ADP VERB NOUN ADJ SCONJ NOUN ADP NOUN,DIFFICULT
WHICH NOUN VERB DET ADJ NOUN ADP VERB NOUN ADP NOUN,DIFFICULT
WHAT AUX NOUN NOUN VERB PART VERB,DIFFICULT
HOW ADV AUX VERB NOUN,EASY
PROPN AUX VERB ADP WHAT NOUN SCONJ DET ADJ NOUN ADP NOUN,EASY
AUX PROPN PROPN VERB ADP NUM ADP DET ADJ NOUN CCONJ VERB SCONJ DET PROPN VERB,EASY
WHAT NOUN AUX VERB ADP DET PROPN PART VERB ADJ NOUN,DIFFICULT
VERB DET NOUN DET VERB DET NOUN DET AUX PART VERB DET PROPN PUNCT,EASY
VERB NUM NOUN NOUN DET VERB VERB ADP NOUN NOUN ADP NOUN PROPN,EASY
WHAT AUX ADV ADJ VERB ADP DET ADJ NOUN,DIFFICULT
WHAT NOUN VERB DET NOUN CCONJ DET NOUN ADP NOUN,DIFFICULT
WHAT NOUN AUX PROPN VERB ADP,EASY
NOUN VERB AUX VERB PART VERB NOUN WHICH AUX DET NOUN ADP DET NOUN WHAT NOUN VERB AUX VERB ADP DET VERB NOUN ADP NOUN,DIFFICULT
WHAT AUX PROPN VERB ADP PART VERB PRON ADJ PART VERB NOUN,DIFFICULT
WHO AUX DET PROPN NOUN NOUN PART VERB NOUN ADP PROPN,DIFFICULT
HOW ADJ ADJ NOUN AUX PROPN PROPN VERB ADP DET ADJ,DIFFICULT
WHAT NUM NOUN VERB DET ADJ NOUN ADP DET NOUN,DIFFICULT
WHICH NOUN AUX VERB ADP ADJ NOUN ADP PROPN,EASY
WHAT VERB DET ADJ NOUN ADP VERB NOUN,DIFFICULT
WHAT ADJ ADV VERB NOUN ADV,DIFFICULT
ADP WHOM AUX DET NOUN VERB ADP NUM DET VERB DET ADJ NOUN VERB ADP PUNCT NOUN CCONJ,DIFFICULT
WHICH ADP DET VERB NOUN ADV VERB HOW DET NUM NOUN ADJ ADP DET PROPN AUX ADJ ADP DET ADJ NUM NOUN ADP DET ADJ NOUN,DIFFICULT
WHAT NOUN AUX VERB ADP ADJ NOUN,EASY
WHAT AUX PART DET NOUN DET NOUN VERB VERB DET NOUN NOUN,DIFFICULT
WHAT NOUN AUX ADV VERB ADP DET NOUN ADP NOUN NOUN WHEN VERB ADP ADJ PROPN,DIFFICULT
WHICH ADP DET VERB VERB NOUN,DIFFICULT
WHAT NOUN ADP NOUN NOUN AUX VERB SCONJ DET NOUN,DIFFICULT
WHAT NOUN AUX VERB ADP PROPN PROPN,DIFFICULT
HOW AUX NOUN VERB SCONJ PROPN ADJ ADP NOUN VERB SCONJ PROPN CCONJ PROPN,EASY
WHAT AUX PRON VERB DET NOUN PART VERB ADP,DIFFICULT
WHAT AUX PROPN PROPN VERB NOUN NOUN,EASY
WHAT AUX NUM ADP DET VERB NUM NOUN ADP DET NUM NOUN,EASY
WHAT NOUN VERB DET NOUN ADP NOUN SCONJ VERB ADV,DIFFICULT
WHAT AUX ADV DET ADJ NOUN VERB PART VERB NOUN,DIFFICULT
WHAT NOUN AUX VERB PART VERB NOUN CCONJ ADJ NOUN,DIFFICULT
WHAT NOUN ADP NOUN AUX VERB ADP VERB ADJ NOUN ADP ADJ NOUN,DIFFICULT
WHICH NOUN ADP NUM VERB CCONJ PROPN NOUN,EASY
WHAT NOUN ADP ADJ NOUN AUX DET PROPN NOUN AUX VERB ADP ADJ NOUN,DIFFICULT
WHAT NOUN AUX VERB ADP DET NOUN,DIFFICULT
WHAT NOUN AUX PART VERB PART ADV VERB CCONJ VERB DET NOUN ADP NOUN VERB PART VERB DET ADJ NOUN,DIFFICULT
WHAT NOUN AUX VERB ADP ADJ PROPN NOUN NOUN PROPN PROPN PROPN,EASY
ADJ CCONJ ADJ NOUN AUX VERB ADP WHAT NOUN ADP NOUN,DIFFICULT
HOW AUX PROPN VERB DET PROPN CCONJ PROPN VERB AUX VERB ADP DET ADJ NOUN,DIFFICULT
WHICH NOUN VERB DET NUM NOUN VERB ADP PROPN PROPN,EASY
WHICH ADV VERB DET ADJ NOUN,DIFFICULT
WHAT NOUN AUX VERB PART VERB NOUN ADP PROPN ADP PROPN,DIFFICULT
DET PROPN PROPN PROPN AUX VERB ADP WHAT NOUN,EASY
WHAT NOUN ADP ADJ NOUN NOUN NOUN ADP ADV VERB ADJ NOUN ADP NOUN CCONJ NOUN ADP NOUN,EASY
WHEN AUX NOUN ADV VERB ADJ NOUN,DIFFICULT
VERB DET ADJ ADJ NOUN,EASY
WHICH ADJ NOUN AUX PROPN VERB ADP,EASY
WHAT PROPN NOUN AUX VERB ADP ADJ NOUN ADP NOUN,DIFFICULT
WHO VERB DET NOUN PROPN CCONJ PROPN,DIFFICULT
DET NOUN VERB AUX VERB ADP DET NOUN ADP WHAT ADJ NOUN,DIFFICULT
WHAT AUX VERB VERB DET PROPN NUM ADJ PROPN,DIFFICULT
WHAT AUX VERB ADP DET NOUN ADP PROPN CCONJ NOUN DET VERB VERB DET NOUN ADP NOUN CCONJ NOUN,EASY
WHO ADV VERB DET NOUN PUNCT,DIFFICULT
WHAT NOUN AUX NOUN VERB ADP NOUN PART VERB NOUN,DIFFICULT
ADP WHAT ADJ NOUN AUX ADJ NOUN VERB VERB ADJ NOUN NOUN,EASY
WHAT NOUN VERB DET NOUN ADP NOUN VERB ADP DET ADJ NOUN,DIFFICULT
WHAT AUX DET NOUN ADP DET NOUN NOUN ADP NOUN DET AUX VERB VERB NOUN,DIFFICULT
HOW AUX PROPN VERB SCONJ ADP NOUN NOUN,DIFFICULT
WHAT AUX DET VERB NOUN ADP ADJ NOUN,EASY
WHAT NOUN ADP DET AUX PROPN VERB PART VERB DET NOUN,DIFFICULT
NOUN DET VERB ADP NOUN NOUN VERB WHAT NOUN NOUN,DIFFICULT
HOW AUX PROPN PROPN PROPN VERB PROPN PROPN,DIFFICULT
WHAT AUX VERB PART VERB ADP PROPN NOUN,DIFFICULT
DET PROPN PROPN AUX VERB ADP WHAT NOUN ADP DET NOUN,EASY
WHERE AUX DET NOUN ADP NOUN AUX VERB ADP DET ADJ NOUN ADV,EASY
WHICH NOUN AUX VERB SCONJ NUM PART NOUN CCONJ NOUN ADP NOUN PART NOUN,EASY
HOW ADJ NOUN PROPN VERB DET NOUN,EASY
WHAT NOUN AUX VERB PART VERB DET NOUN ADP NOUN DET AUX VERB ADP NUM NOUN ADP DET ADJ ADP DET NOUN,DIFFICULT
HOW AUX PROPN PROPN NOUN SCONJ VERB ADP ADJ ADJ NOUN PART NOUN,DIFFICULT
WHEN AUX PROPN VERB PUNCT NOUN ADP DET PROPN PUNCT ADP PROPN PROPN CCONJ,EASY
WHAT NOUN AUX PROPN VERB HOW DET PROPN AUX VERB PART VERB,DIFFICULT
NOUN ADP DET NOUN AUX VERB ADP ADP HOW ADJ ADJ NOUN NOUN,DIFFICULT
DET NOUN VERB DET ADJ NOUN NOUN ADJ ADP DET PROPN NOUN CCONJ VERB SCONJ PRON AUX ADV DET ADJ NOUN NOUN PRON VERB SCONJ DET NOUN ADP DET PROPN PROPN VERB DET NOUN NOUN PART VERB ADJ WHICH AUX DET ADJ NOUN ADP HOW DET NOUN NOUN AUX VERB,EASY
WHAT NOUN ADP NOUN NOUN AUX ADV VERB ADP VERB NOUN NOUN,DIFFICULT
DET ADJ NOUN AUX VERB PROPN CCONJ AUX VERB ADP PROPN ADP WHAT NOUN,EASY
WHAT AUX NOUN VERB VERB VERB ADP DET ADJ ADP NOUN VERB,DIFFICULT
ADP WHAT NOUN AUX VERB ADV VERB ADP ADJ NOUN,DIFFICULT
WHAT AUX DET NOUN ADP DET NOUN DET VERB PART ADJ NOUN ADJ NOUN,DIFFICULT
WHAT NOUN VERB WHAT VERB ADP DET NOUN WHEN AUX VERB PART VERB NOUN PART ADV VERB,DIFFICULT
WHAT AUX PROPN VERB PART AUX DET ADJ NOUN PART VERB ADJ NOUN ADP NOUN,EASY
WHAT NOUN VERB DET ADJ PROPN NOUN ADP DET PROPN ADP PROPN,DIFFICULT
WHAT AUX DET NOUN ADP DET NOUN NOUN DET VERB PROPN PART,DIFFICULT
WHAT NOUN AUX ADV VERB ADP NOUN NOUN,DIFFICULT
WHICH NOUN VERB SCONJ PROPN AUX DET ADJ NOUN ADP DET NOUN,EASY
AUX PROPN PROPN DET PROPN NOUN CCONJ VERB ADP DET ADJ NOUN,EASY
WHAT ADJ NOUN AUX ADJ ADP DET ADP DET NOUN ADP DET NOUN VERB ADP DET ADJ NOUN ADP DET ADJ NOUN,EASY
WHAT AUX VERB NOUN ADP VERB DET ADJ ADJ NOUN AUX ADP DET PROPN,DIFFICULT
WHAT ADJ ADJ NOUN AUX PROPN VERB ADP ADP DET PROPN,DIFFICULT
HOW AUX DET PROPN PROPN NOUN VERB ADP ADJ VERB NOUN ADP DET NOUN,DIFFICULT
WHAT AUX PRON VERB PART VERB ADJ NOUN ADV ADP DET NOUN,DIFFICULT
PROPN PROPN VERB SCONJ DET NOUN AUX PART VERB WHAT,EASY
WHAT NOUN AUX PROPN VERB DET NOUN AUX PART VERB ADP DET NOUN,DIFFICULT
WHAT AUX PROPN PROPN VERB ADP NOUN,EASY
WHAT NOUN VERB DET ADJ PROPN NOUN ADP DET NOUN,DIFFICULT
